code_insee,nom_commune,code_departement,nom_departement,region,population,latitude,longitude,prix_m2_median,prix_m2_median_maison,prix_m2_median_appartement,prix_m2_q1,prix_m2_q3,prix_median_maison,prix_median_appartement,surface_mediane_m2,nb_ventes,nb_maisons,nb_appartements,periode_debut,periode_fin,evolution_prix_pct,part_passoires_dpe_pct,prix_m2_median_departement,fiabilite,url
63338,Saint-Éloy-les-Mines,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,3480,46.162,2.8439,1080,1040,,910,1260,83000,,75,47,44,3,2023-02-04,2025-12-11,,33.4,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/saint-eloy-les-mines/
63345,Saint-Genès-Champanelle,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,4066,45.7222,3.0005,2240,2240,,1790,2690,192500,,90,46,46,0,2023-02-10,2025-12-30,4.7,25.9,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/saint-genes-champanelle/
63349,Saint-Georges-de-Mons,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,2048,45.9419,2.8634,1360,1360,,1220,1690,120500,,82,34,34,0,2023-01-03,2025-10-28,,41.7,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/saint-georges-de-mons/
63350,Saint-Georges-sur-Allier,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1395,45.7166,3.2581,2070,2070,,1600,2620,185000,,94,27,27,0,2023-01-19,2025-12-23,,,2080,indicative,
63352,Saint-Germain-Lembron,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,2031,45.4536,3.2409,1250,1400,,990,1800,127500,,82,36,34,2,2023-02-03,2025-12-15,,18.1,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/saint-germain-lembron/
63353,Saint-Germain-l'Herm,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,482,45.4617,3.5403,1100,1040,,950,1660,85000,,80,17,15,2,2023-02-01,2025-12-04,,,2080,indicative,
63354,Saint-Gervais-d'Auvergne,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1192,46.0186,2.829,1160,1160,,930,1630,100000,,78,17,17,0,2023-01-26,2025-08-22,,,2080,indicative,
63368,Saint-Julien-de-Coppel,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1281,45.6931,3.3141,2110,2120,,1260,2290,194000,,105,18,17,1,2023-01-20,2025-11-21,,,2080,indicative,
63372,Saint-Laure,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,716,45.8974,3.2925,2130,2130,,1560,2600,178500,,88,15,15,0,2023-05-10,2025-09-23,,,2080,indicative,
63378,Saint-Maurice,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,968,45.6716,3.2383,2050,2050,,1610,2430,180000,,89,28,28,0,2023-01-17,2025-12-30,,,2080,indicative,
63380,Saint-Nectaire,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,822,45.5925,2.9956,1380,1510,1100,1050,1720,123000,62500,66,36,20,16,2023-01-14,2025-12-03,,24.2,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/saint-nectaire/
63381,Saint-Ours,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1708,45.8358,2.917,1850,1720,,1350,2350,113500,,80,21,18,3,2023-01-30,2025-09-01,,,2080,indicative,
63393,Saint-Rémy-sur-Durolle,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1746,45.8946,3.5801,1400,1390,,1130,1820,110000,,79,47,46,1,2023-01-19,2025-11-21,14.3,26.8,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/saint-remy-sur-durolle/
63396,Saint-Saturnin,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1164,45.6604,3.0717,1960,1900,,1510,2820,173000,,84,34,32,2,2023-01-31,2025-12-23,,29.6,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/saint-saturnin/
63397,Saint-Sauves-d'Auvergne,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1127,45.6104,2.6968,1480,1590,,1120,2380,127500,,76,15,14,1,2023-04-05,2025-12-12,,,2080,indicative,
63400,Saint-Sylvestre-Pragoulin,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1063,46.0509,3.3955,1620,1620,,1360,1950,154000,,90,23,23,0,2023-03-02,2025-09-03,,,2080,indicative,
63404,Saint-Yvoine,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,553,45.5778,3.2204,1690,1690,,1150,2110,174000,,90,19,19,0,2023-03-10,2025-12-29,,,2080,indicative,
63405,Sallèdes,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,560,45.6463,3.3265,1490,1470,,1280,1850,119000,,79,20,19,1,2023-04-26,2025-11-03,,,2080,indicative,
63415,Sauxillanges,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1316,45.5592,3.3701,1280,1280,,1020,1820,110000,,80,25,25,0,2023-01-11,2025-10-31,,,2080,indicative,
63417,Sayat,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,2529,45.8373,3.0361,2580,2610,,1910,3150,241000,,93,52,50,2,2023-01-05,2025-12-22,-7.5,24.7,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/sayat/
63420,Seychalles,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,785,45.807,3.3391,2060,2060,,1500,2690,181000,,90,21,21,0,2023-02-13,2025-12-03,,,2080,indicative,
63423,Sugères,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,648,45.5979,3.4125,1690,1690,,1260,2030,127000,,80,17,17,0,2023-02-16,2025-09-15,,,2080,indicative,
63425,Tallende,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,1619,45.6599,3.1324,2990,2990,,2520,3230,290500,,96,26,26,0,2023-01-18,2025-11-26,,,2080,indicative,
63430,Thiers,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,11637,45.8653,3.538,1200,1450,1030,940,1660,125000,71000,85,165,119,46,2023-01-18,2025-12-31,10.3,15.7,2080,élevée,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/thiers/
63432,Thuret,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,911,45.9756,3.2613,1760,1760,,1180,2180,180500,,99,20,20,0,2023-07-17,2025-11-03,,,2080,indicative,
63441,Valcivières,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,227,45.5936,3.8164,1500,1500,,1250,2280,130000,,70,19,19,0,2023-02-06,2025-07-18,,,2080,indicative,
63453,Vertaizon,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,3527,45.7741,3.2842,2180,2220,1780,1810,2580,210500,91000,90,90,84,6,2023-01-06,2025-12-19,-7.9,15.9,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/vertaizon/
63455,Veyre-Monton,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,3721,45.6741,3.1648,2430,2430,,1880,2930,229500,,92,87,86,1,2023-01-05,2025-12-23,0.0,13.7,2080,bonne,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/veyre-monton/
63457,Vic-le-Comte,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,5396,45.6468,3.2428,2300,2360,1610,1570,2980,213500,135000,91,143,134,9,2023-01-05,2025-12-29,-7.1,15.5,2080,élevée,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/vic-le-comte/
63469,Vollore-Ville,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,718,45.7854,3.6092,1270,1270,,960,1440,130000,,90,15,15,0,2023-10-12,2025-12-23,,,2080,indicative,
63470,Volvic,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,4883,45.8647,3.0211,2000,2010,,1450,2570,163000,,90,114,112,2,2023-01-31,2025-12-30,-10.6,22.6,2080,élevée,https://vendsmonbien.com/prix-immobilier/63-puy-de-dome/volvic/
63471,Youx,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,864,46.1405,2.8035,1130,1150,,920,1400,93500,,77,19,18,1,2023-03-10,2025-12-16,,,2080,indicative,
63472,Yronde-et-Buron,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,642,45.609,3.2566,1620,1620,,1350,2120,134500,,86,23,23,0,2023-03-07,2025-12-04,,,2080,indicative,
63473,Yssac-la-Tourette,63,Puy-de-Dôme,Auvergne-Rhône-Alpes,396,45.9316,3.0911,2020,2020,,1490,2360,204500,,110,15,15,0,2023-03-24,2025-09-08,,,2080,indicative,
